query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,0.90325800,0.40160400,1.30486000,1500,130.0,130.0
1,0.0,1.0,0.95014900,0.35863500,1.30878000,1500,146.0,146.0
2,0.0,1.0,0.90770800,0.30825000,1.21596000,1500,122.0,122.0
3,0.03659,0.9978888106966924,0.77717100,0.43423300,1.21140000,1500,82.0,79.0
4,0.0,1.0,0.81352900,0.29677100,1.11030000,1500,117.0,117.0
5,0.0,1.0,0.87667100,0.21702400,1.09369000,1500,216.0,216.0
6,0.0,1.0,0.53950300,0.23977400,0.77927700,1500,60.0,60.0
7,0.0,1.0,0.87044400,0.32646000,1.19690000,1500,152.0,152.0
8,0.0,1.0,0.77486400,0.29480600,1.06967000,1500,119.0,119.0
9,0.11268,0.9944328462073765,0.66259100,0.42465400,1.08725000,1500,71.0,63.0
10,0.00806,0.9992737835875091,1.01723000,0.51640500,1.53364000,1500,124.0,123.0
11,0.0,1.0,0.84784400,0.20287000,1.05071000,1500,208.0,208.0
12,0.0,1.0,1.09287000,0.40615300,1.49902000,1500,159.0,159.0
13,0.0,1.0,0.93163700,0.37853100,1.31017000,1500,158.0,158.0
14,0.0,1.0,1.05691000,0.48444200,1.54135000,1500,127.0,127.0
15,0.0,1.0,0.97676200,0.49749600,1.47426000,1500,135.0,135.0
16,0.0,1.0,0.92619500,0.32436100,1.25056000,1500,174.0,174.0
17,0.0,1.0,0.89191300,0.35004800,1.24196000,1500,157.0,157.0
18,0.0,1.0,0.78611900,0.30032500,1.08644000,1500,109.0,109.0
19,0.008,0.9992732558139535,0.98037100,0.53585700,1.51623000,1500,125.0,124.0
20,0.0,1.0,1.24362000,0.27103500,1.51465000,1500,238.0,238.0
21,0.0,1.0,0.95746700,0.22120000,1.17867000,1500,225.0,225.0
22,0.0,1.0,0.91434400,0.21656700,1.13091000,1500,215.0,215.0
23,0.0,1.0,1.06382000,0.91322800,1.97705000,1500,128.0,128.0
24,0.0,1.0,0.98967900,0.51460900,1.50429000,1500,129.0,129.0
25,0.0,1.0,1.00139000,0.50321600,1.50461000,1500,127.0,127.0
26,0.0,1.0,0.82419200,0.36732200,1.19151000,1500,122.0,122.0
27,0.05063,0.9971929824561403,0.69562900,0.43886800,1.13450000,1500,79.0,75.0
28,0.0,1.0,0.77667200,0.35614300,1.13282000,1500,120.0,120.0
29,0.0,1.0,0.79895400,0.33083500,1.12979000,1500,129.0,129.0
30,0.00735,0.9992673992673993,1.07949000,0.51967400,1.59916000,1500,136.0,135.0
31,0.0,1.0,0.89033000,0.31638400,1.20671000,1500,136.0,136.0
32,0.0,1.0,0.89640800,0.47464600,1.37105000,1500,100.0,100.0
33,0.0,1.0,0.71289900,0.20338700,0.91628600,1500,142.0,142.0
34,0.0,1.0,0.98952200,0.23735500,1.22688000,1500,229.0,229.0
35,0.0,1.0,1.00359000,0.23383800,1.23743000,1500,233.0,233.0
36,0.0,1.0,0.96327100,0.23508400,1.19836000,1500,231.0,231.0
37,0.0,1.0,1.28106000,0.32343900,1.60450000,1500,113.0,113.0
38,0.0,1.0,0.64342300,0.34698500,0.99040800,1500,93.0,93.0
39,0.0,1.0,0.94123500,0.21490900,1.15614000,1500,223.0,223.0
40,0.0,1.0,0.95096600,0.22048300,1.17145000,1500,216.0,216.0
